Время - Уставка	Давление [МПа] - Уставка	Время - Текущее	Давление [МПа] - Текущее	Время - ДД 38.2	Давление [МПа] - ДД 38.2
2548	0	2548	0,479341	2548	0,00106816
2548	0	2548	0,479341	2548	-0,00293082
2548	0	2548	0,48061	2548	-0,00293082
2548	0	2548	0,48061	2548	-0,00776243
2548	0	2548	0,48061	2548	-0,00776243
2549	0	2549	0,48036	2549	-0,00808187
2549	0	2549	0,48036	2549	-0,00808187
2549	0	2549	0,47976	2549	0,000718916
2549	0	2549	0,47976	2549	0,000718916
2549	0	2549	0,47976	2549	0,00925611
2549	0	2549	0,480206	2549	0,00925611
2549	0	2549	0,480206	2549	0,00925611
2549	0	2549	0,479718	2549	0,0129799
2549	0	2549	0,479718	2549	0,0129799
2550	0	2550	0,479718	2550	0,0201636
2550	0	2550	0,479579	2550	0,0201636
2550	0	2550	0,479579	2550	0,00812221
2550	0	2550	0,479352	2550	0,00812221
2550	0	2550	0,479352	2550	0,0031185
2550	0	2550	0,47846	2550	0,0031185
2550	0	2550	0,47846	2550	0,0031185
2550	0	2550	0,478468	2550	-0,00365465
2550	0	2550	0,478468	2550	-0,00365465
2550	0	2550	0,478468	2550	-0,0111778
2550	0	2550	0,478118	2550	-0,0111778
2551	0	2551	0,478118	2551	-0,0105296
2551	0	2551	0,478579	2551	-0,0105296
2551	0	2551	0,478579	2551	-0,0107399
2551	0	2551	0,478233	2551	-0,0107399
2551	0	2551	0,478233	2551	-0,00906328
2551	0	2551	0,478233	2551	-0,00906328
2551	0	2551	0,478237	2551	-0,00430949
2551	0	2551	0,478237	2551	-0,00430949
2551	0	2551	0,478798	2551	-0,00430949
2552	0	2552	0,478798	2552	-0,000456896
2552	0	2552	0,478502	2552	-0,000456896
2552	0	2552	0,478502	2552	-0,00366339
2552	0	2552	0,479437	2552	-0,00366339
2552	0	2552	0,479437	2552	-0,00366339
2552	0	2552	0,480364	2552	0,00118279
2552	0	2552	0,480364	2552	0,00118279
2552	0	2552	0,479741	2552	-0,0089228
2552	0	2552	0,479741	2552	-0,0089228
2552	0	2552	0,481479	2552	-0,0127622
2552	0	2552	0,481479	2552	-0,0127622
2553	0	2553	0,481479	2553	-0,0129376
2553	0	2553	0,482583	2553	-0,0129376
2553	0	2553	0,482583	2553	-0,0189727
2553	0	2553	0,482083	2553	-0,0189727
2553	0	2553	0,482083	2553	-0,0189727
2553	0	2553	0,482937	2553	-0,014763
2553	0	2553	0,482937	2553	-0,014763
2553	0	2553	0,482937	2553	-0,00132373
2553	0	2553	0,47946	2553	-0,00132373
2554	0	2554	0,47946	2554	-0,00405281
2554	0	2554	0,478979	2554	-0,00405281
2554	0	2554	0,478979	2554	-0,00524845
2554	0	2554	0,478464	2554	-0,00524845
2554	0	2554	0,478464	2554	-0,00483322
2554	0	2554	0,477456	2554	-0,00483322
2554	0	2554	0,477456	2554	-0,0102302
2554	0	2554	0,477637	2554	-0,0102302
2554	0	2554	0,477637	2554	-0,0102302
2554	0	2554	0,478845	2554	-0,0151219
2554	0	2554	0,478845	2554	-0,0151219
2555	0	2555	0,478845	2555	-0,0116449
2555	0	2555	0,480214	2555	-0,0116449
2555	0	2555	0,480214	2555	-0,0147971
2555	0	2555	0,479564	2555	-0,0147971
2555	0	2555	0,479564	2555	-0,0133303
2555	0	2555	0,478748	2555	-0,0133303
2555	0	2555	0,478748	2555	-0,00759462
2555	0	2555	0,478748	2555	-0,00759462
2555	0	2555	0,479425	2555	-0,00490103
2556	0	2556	0,479425	2556	-0,00490103
2556	0	2556	0,479498	2556	-0,00156688
2556	0	2556	0,479498	2556	-0,00156688
2556	0	2556	0,479556	2556	0,00129809
2556	0	2556	0,479556	2556	0,00129809
2556	0	2556	0,480579	2556	-0,00604339
2556	0	2556	0,480579	2556	-0,00604339
2556	0	2556	0,481599	2556	-0,0050215
2556	0	2556	0,481599	2556	-0,0050215
2556	0	2556	0,48141	2556	-0,00521554
2556	0	2556	0,48141	2556	-0,00521554
2557	0	2557	0,48141	2557	-0,00449532
2557	0	2557	0,482068	2557	-0,00449532
2557	0	2557	0,482068	2557	0,00218536
2557	0	2557	0,480979	2557	0,00218536
2557	0	2557	0,480979	2557	0,011166
2557	0	2557	0,480698	2557	0,011166
2557	0	2557	0,480698	2557	0,0126821
2557	0	2557	0,480741	2557	0,0126821
2557	0	2557	0,480741	2557	0,0126821
2558	0	2558	0,479579	2558	0,0106072
2558	0	2558	0,479579	2558	0,0106072
2558	0	2558	0,479579	2558	0,00244302
2558	0	2558	0,477383	2558	0,00244302
2558	0	2558	0,477383	2558	0,00244302
2558	0	2558	0,476502	2558	-0,00813219
2558	0	2558	0,476502	2558	-0,00813219
2558	0	2558	0,476502	2558	-0,00463873
2558	0	2558	0,475294	2558	-0,00463873
2558	0	2558	0,475294	2558	-0,00576048
2558	0	2558	0,47511	2558	-0,00576048
2559	0	2559	0,47511	2559	-0,00566584
2559	0	2559	0,477079	2559	-0,00566584
2559	0	2559	0,477079	2559	-0,00566584
2559	0	2559	0,477241	2559	-0,00143407
2559	0	2559	0,477241	2559	-0,00143407
2559	0	2559	0,477241	2559	0,00424893
2559	0	2559	0,478229	2559	0,00424893
2559	0	2559	0,478229	2559	-0,00525031
2559	0	2559	0,478687	2559	-0,00525031
2560	0	2560	0,478687	2560	-0,00525031
2560	0	2560	0,479221	2560	0,000347414
2560	0	2560	0,479221	2560	0,000347414
2560	0	2560	0,479221	2560	0,00207886
2560	0	2560	0,479283	2560	0,00207886
2560	0	2560	0,479283	2560	-0,00859373
2560	0	2560	0,479275	2560	-0,00859373
2560	0	2560	0,479275	2560	-0,00872625
2560	0	2560	0,478575	2560	-0,00872625
2560	0	2560	0,478575	2560	-0,00872625
2560	0	2560	0,479606	2560	-0,0077106
2561	0	2561	0,479606	2561	-0,0077106
2561	0	2561	0,479406	2561	-0,00796648
2561	0	2561	0,479406	2561	-0,00796648
2561	0	2561	0,479406	2561	-0,00444302
2561	0	2561	0,479206	2561	-0,00444302
2561	0	2561	0,479206	2561	-0,00233254
2561	0	2561	0,478695	2561	-0,00233254
2561	0	2561	0,478695	2561	-0,00233254
2561	0	2561	0,479014	2561	-0,0049033
2562	0	2562	0,479014	2562	-0,0049033
2562	0	2562	0,478529	2562	-0,00623088
2562	0	2562	0,478529	2562	-0,00623088
2562	0	2562	0,478529	2562	-0,00545752
2562	0	2562	0,478056	2562	-0,00545752
2562	0	2562	0,478056	2562	-0,00545752
2562	0	2562	0,476967	2562	-0,00945156
2562	0	2562	0,476967	2562	-0,00945156
2562	0	2562	0,476967	2562	-0,0069524
2562	0	2562	0,476506	2562	-0,0069524
2562	0	2562	0,476506	2562	-0,000623038
2563	0	2563	0,474148	2563	-0,000623038
2563	0	2563	0,474148	2563	-0,000623038
2563	0	2563	0,475756	2563	-0,000909242
2563	0	2563	0,475756	2563	-0,000909242
2563	0	2563	0,47566	2563	0,00409234
2563	0	2563	0,47566	2563	0,00409234
2563	0	2563	0,47566	2563	0,00409234
2563	0	2563	0,475617	2563	0,00850426
2563	0	2563	0,475617	2563	0,00850426
2564	0	2564	0,476171	2564	0,00553046
2564	0	2564	0,476171	2564	0,00553046
2564	0	2564	0,477271	2564	-0,000799593
2564	0	2564	0,477271	2564	-0,000799593
2564	0	2564	0,477364	2564	0,0037758
2564	0	2564	0,477364	2564	0,0037758
2564	0	2564	0,477583	2564	0,00102127
2564	0	2564	0,477583	2564	0,00102127
2564	0	2564	0,478341	2564	-0,00354171
2564	0	2564	0,478341	2564	-0,00354171
2564	0	2564	0,478098	2564	-0,00354171
2565	0	2565	0,478098	2565	-0,00288343
2565	0	2565	0,478098	2565	-0,00288343
2565	0	2565	0,477725	2565	-0,00618197
2565	0	2565	0,477725	2565	-0,00618197
2565	0	2565	0,479037	2565	-0,00618197
2565	0	2565	0,479037	2565	-0,00914181
2565	0	2565	0,479225	2565	-0,00914181
2565	0	2565	0,479225	2565	-0,00914181
2565	0	2565	0,479352	2565	-0,0151984
2566	0	2566	0,479352	2566	-0,0151984
2566	0	2566	0,479352	2566	-0,0151984
2566	0	2566	0,479687	2566	-0,0200353
2566	0	2566	0,479687	2566	-0,0200353
2566	0	2566	0,480095	2566	-0,0148496
2566	0	2566	0,480095	2566	-0,0148496
2566	0	2566	0,479121	2566	-0,0189644
2566	0	2566	0,479121	2566	-0,0189644
2566	0	2566	0,479121	2566	-0,0205425
2566	0	2566	0,477621	2566	-0,0205425
2566	0	2566	0,477621	2566	-0,0205425
2567	0	2567	0,478306	2567	-0,0206585
2567	0	2567	0,478306	2567	-0,0206585
2567	0	2567	0,478306	2567	-0,0199517
2567	0	2567	0,476917	2567	-0,0199517
2567	0	2567	0,476917	2567	-0,0184838
2567	0	2567	0,477475	2567	-0,0184838
2567	0	2567	0,477475	2567	-0,0161937
2567	0	2567	0,481552	2567	-0,0161937
2567	0	2567	0,481552	2567	-0,0161937
2568	0	2568	0,481552	2568	-0,00964453
2568	0	2568	0,49198	2568	-0,00964453
2568	0	2568	0,49198	2568	-0,00709083
2568	0	2568	0,50565	2568	-0,00709083
2568	0	2568	0,50565	2568	-0,00182863
2568	0	2568	0,50565	2568	-0,00182863
2568	0	2568	0,518808	2568	0,000728566
2568	0	2568	0,518808	2568	0,000728566
2568	0	2568	0,533094	2568	0,0163281
2568	0	2568	0,533094	2568	0,0163281
2568	0	2568	0,547067	2568	0,0163281
2569	0	2569	0,547067	2569	0,018697
2569	0	2569	0,559999	2569	0,018697
2569	0	2569	0,559999	2569	0,0218674
2569	0	2569	0,569503	2569	0,0218674
2569	0	2569	0,569503	2569	0,0212914
2569	0	2569	0,57488	2569	0,0212914
2569	0	2569	0,57488	2569	0,010715
2569	0	2569	0,575654	2569	0,010715
2569	0	2569	0,575654	2569	0,0039941
2570	0	2570	0,575654	2570	0,0039941
2570	0	2570	0,57508	2570	0,000737858
2570	0	2570	0,57508	2570	0,000737858
2570	0	2570	0,576569	2570	0,000613579
2570	0	2570	0,576569	2570	0,000613579
2570	0	2570	0,576569	2570	0,000613579
2570	0	2570	0,585135	2570	0,0140277
2570	0	2570	0,585135	2570	0,0140277
2570	0	2570	0,603059	2570	0,0214282
2570	0	2570	0,603059	2570	0,0214282
2570	0	2570	0,603059	2570	0,029759
2571	0	2571	0,629472	2571	0,029759
2571	0	2571	0,629472	2571	0,036025
2571	0	2571	0,652162	2571	0,036025
2571	0	2571	0,652162	2571	0,0394755
2571	0	2571	0,652162	2571	0,0394755
2571	0	2571	0,666709	2571	0,0337486
2571	0	2571	0,666709	2571	0,0337486
2571	0	2571	0,677101	2571	0,0303578
2571	0	2571	0,677101	2571	0,0303578
2572	0	2572	0,68219	2572	0,0200676
2572	0	2572	0,68219	2572	0,0200676
2572	0	2572	0,68219	2572	0,0200676
2572	0	2572	0,683775	2572	0,0208171
2572	0	2572	0,683775	2572	0,0208171
2572	0	2572	0,68611	2572	0,0226322
2572	0	2572	0,68611	2572	0,0226322
2572	0	2572	0,693737	2572	0,0231787
2572	0	2572	0,693737	2572	0,0231787
2572	0	2572	0,708034	2572	0,0231787
2572	0	2572	0,708034	2572	0,0338565
2573	0	2573	0,724435	2573	0,0338565
2573	0	2573	0,724435	2573	0,0454348
2573	0	2573	0,724435	2573	0,0454348
2573	0	2573	0,742009	2573	0,0541693
2573	0	2573	0,742009	2573	0,0541693
2573	0	2573	0,762125	2573	0,0608691
2573	0	2573	0,762125	2573	0,0608691
2573	0	2573	0,762125	2573	0,0608691
2573	0	2573	0,772876	2573	0,0682328
2574	0	2574	0,772876	2574	0,0682328
2574	0	2574	0,779726	2574	0,0732567
2574	0	2574	0,779726	2574	0,0732567
2574	0	2574	0,786557	2574	0,0765029
2574	0	2574	0,786557	2574	0,0765029
2574	0	2574	0,799335	2574	0,0774695
2574	0	2574	0,799335	2574	0,0774695
2574	0	2574	0,811855	2574	0,0831736
2574	0	2574	0,811855	2574	0,0831736
2574	0	2574	0,811855	2574	0,0855569
2574	0	2574	0,828021	2574	0,0855569
2575	0	2575	0,828021	2575	0,083524
2575	0	2575	0,844084	2575	0,083524
2575	0	2575	0,844084	2575	0,0879344
2575	0	2575	0,857969	2575	0,0879344
2575	0	2575	0,857969	2575	0,0879344
2575	0	2575	0,872685	2575	0,0958911
2575	0	2575	0,872685	2575	0,0958911
2575	0	2575	0,872685	2575	0,0927986
2575	0	2575	0,883647	2575	0,0927986
2576	0	2576	0,883647	2576	0,0866869
2576	0	2576	0,889978	2576	0,0866869
2576	0	2576	0,889978	2576	0,0851048
2576	0	2576	0,893855	2576	0,0851048
2576	0	2576	0,893855	2576	0,0790302
2576	0	2576	0,895871	2576	0,0790302
2576	0	2576	0,895871	2576	0,0751006
2576	0	2576	0,895871	2576	0,0751006
2576	0	2576	0,897252	2576	0,0734255
2576	0	2576	0,897252	2576	0,0734255
2576	0	2576	0,895806	2576	0,0734255
2577	0	2577	0,895806	2577	0,0804402
2577	0	2577	0,895806	2577	0,0804402
2577	0	2577	0,893321	2577	0,0797159
2577	0	2577	0,893321	2577	0,0797159
2577	0	2577	0,892121	2577	0,0723266
2577	0	2577	0,892121	2577	0,0723266
2577	0	2577	0,890682	2577	0,0786299
2577	0	2577	0,890682	2577	0,0786299
2577	0	2577	0,888659	2577	0,0879939
2578	0	2578	0,888659	2578	0,0894007
2578	0	2578	0,88629	2578	0,0894007
2578	0	2578	0,88629	2578	0,0829689
2578	0	2578	0,88629	2578	0,0829689
2578	0	2578	0,88624	2578	0,092347
2578	0	2578	0,88624	2578	0,092347
2578	0	2578	0,884451	2578	0,092347
2578	0	2578	0,884451	2578	0,0946014
2578	0	2578	0,884451	2578	0,0946014
2578	0	2578	0,883205	2578	0,100251
2578	0	2578	0,883205	2578	0,100251
2579	0	2579	0,881674	2579	0,0956476
2579	0	2579	0,881674	2579	0,0956476
2579	0	2579	0,881674	2579	0,0956476
2579	0	2579	0,879878	2579	0,0878709
2579	0	2579	0,879878	2579	0,0878709
2579	0	2579	0,876501	2579	0,0857885
2579	0	2579	0,876501	2579	0,0857885
2579	0	2579	0,874854	2579	0,0847704
2579	0	2579	0,874854	2579	0,0847704
2580	0	2580	0,874854	2580	0,0785954
2580	0	2580	0,872104	2580	0,0785954
2580	0	2580	0,872104	2580	0,0791475
2580	0	2580	0,87097	2580	0,0791475
2580	0	2580	0,87097	2580	0,0837745
2580	0	2580	0,869223	2580	0,0837745
2580	0	2580	0,869223	2580	0,0864295
2580	0	2580	0,866516	2580	0,0864295
2580	0	2580	0,866516	2580	0,0864295
2580	0	2580	0,866516	2580	0,0875658
2580	0	2580	0,865323	2580	0,0875658
2581	0	2581	0,865323	2581	0,0879847
2581	0	2581	0,862408	2581	0,0879847
2581	0	2581	0,862408	2581	0,0851413
2581	0	2581	0,861861	2581	0,0851413
2581	0	2581	0,861861	2581	0,0842213
2581	0	2581	0,862	2581	0,0842213
2581	0	2581	0,862	2581	0,0789424
2581	0	2581	0,862	2581	0,0789424
2581	0	2581	0,861923	2581	0,0789424
2582	0	2582	0,861923	2582	0,0694583
2582	0	2582	0,862231	2582	0,0694583
2582	0	2582	0,862231	2582	0,0700818
2582	0	2582	0,860938	2582	0,0700818
2582	0	2582	0,860938	2582	0,0660104
2582	0	2582	0,860938	2582	0,0660104
2582	0	2582	0,860142	2582	0,0723036
2582	0	2582	0,860142	2582	0,0723036
2582	0	2582	0,859434	2582	0,0711963
2582	0	2582	0,859434	2582	0,0711963
2582	0	2582	0,859154	2582	0,0771477
2583	0	2583	0,859154	2583	0,0771477
2583	0	2583	0,859154	2583	0,0782489
2583	0	2583	0,8598	2583	0,0782489
2583	0	2583	0,8598	2583	0,0814169
2583	0	2583	0,85935	2583	0,0814169
2583	0	2583	0,85935	2583	0,0853141
2583	0	2583	0,859234	2583	0,0853141
2583	0	2583	0,859234	2583	0,0853141
2583	0	2583	0,859234	2583	0,0763428
2584	0	2584	0,860573	2584	0,0763428
2584	0	2584	0,860573	2584	0,0730225
2584	0	2584	0,856603	2584	0,0730225
2584	0	2584	0,856603	2584	0,0718952
2584	0	2584	0,856603	2584	0,0718952
2584	0	2584	0,855007	2584	0,0702751
2584	0	2584	0,855007	2584	0,0702751
2584	0	2584	0,855469	2584	0,065561
2584	0	2584	0,855469	2584	0,065561
2584	0	2584	0,855469	2584	0,0703724
2584	0	2584	0,854153	2584	0,0703724
2585	0	2585	0,854153	2585	0,0783094
2585	0	2585	0,854457	2585	0,0783094
2585	0	2585	0,854457	2585	0,0783094
2585	0	2585	0,856007	2585	0,0697635
2585	0	2585	0,856007	2585	0,0697635
2585	0	2585	0,856092	2585	0,072229
2585	0	2585	0,856092	2585	0,072229
2585	0	2585	0,855857	2585	0,0647973
2585	0	2585	0,855857	2585	0,0647973
2586	0	2586	0,85565	2586	0,0673459
2586	0	2586	0,85565	2586	0,0673459
2586	0	2586	0,85565	2586	0,0673459
2586	0	2586	0,85775	2586	0,0723568
2586	0	2586	0,85775	2586	0,0723568
2586	0	2586	0,85738	2586	0,0746754
2586	0	2586	0,85738	2586	0,0746754
2586	0	2586	0,857611	2586	0,0882005
2586	0	2586	0,857611	2586	0,0882005
2586	0	2586	0,857611	2586	0,0882005
2586	0	2586	0,856603	2586	0,0906918
2587	0	2587	0,856603	2587	0,0906918
2587	0	2587	0,855557	2587	0,0977186
2587	0	2587	0,855557	2587	0,0977186
2587	0	2587	0,8556	2587	0,102191
2587	0	2587	0,8556	2587	0,102191
2587	0	2587	0,8556	2587	0,101784
2587	0	2587	0,852984	2587	0,101784
2587	0	2587	0,852984	2587	0,101784
2587	0	2587	0,853438	2587	0,0991208
2588	0	2588	0,853438	2588	0,0991208
2588	0	2588	0,853438	2588	0,0961587
2588	0	2588	0,852676	2588	0,0961587
2588	0	2588	0,852676	2588	0,100229
2588	0	2588	0,852819	2588	0,100229
2588	0	2588	0,852819	2588	0,103105
2588	0	2588	0,852857	2588	0,103105
2588	0	2588	0,852857	2588	0,111403
2588	0	2588	0,852857	2588	0,111403
2588	0	2588	0,855069	2588	0,108918
2588	0	2588	0,855069	2588	0,108918
2589	0	2589	0,854092	2589	0,108918
2589	0	2589	0,854092	2589	0,110138
2589	0	2589	0,85403	2589	0,110138
2589	0	2589	0,85403	2589	0,108015
2589	0	2589	0,854796	2589	0,108015
2589	0	2589	0,854796	2589	0,0950565
2589	0	2589	0,854796	2589	0,0950565
2589	0	2589	0,854115	2589	0,0892894
2589	0	2589	0,854115	2589	0,0892894
2590	0	2590	0,853719	2590	0,0892894
2590	0	2590	0,853719	2590	0,0845798
2590	0	2590	0,854388	2590	0,0845798
2590	0	2590	0,854388	2590	0,0861562
2590	0	2590	0,853003	2590	0,0861562
2590	0	2590	0,853003	2590	0,0826956
2590	0	2590	0,852765	2590	0,0826956
2590	0	2590	0,852765	2590	0,0813497
2590	0	2590	0,852765	2590	0,0813497
2590	0	2590	0,851084	2590	0,0843249
2590	0	2590	0,851084	2590	0,0843249
2591	0	2591	0,850095	2591	0,0843249
2591	0	2591	0,850095	2591	0,079898
2591	0	2591	0,850215	2591	0,079898
2591	0	2591	0,850215	2591	0,0781577
2591	0	2591	0,850215	2591	0,0781577
2591	0	2591	0,84983	2591	0,0882028
2591	0	2591	0,84983	2591	0,0882028
2591	0	2591	0,851119	2591	0,0861072
2591	0	2591	0,851119	2591	0,0861072
2592	0	2592	0,850911	2592	0,089397
2592	0	2592	0,850911	2592	0,089397
2592	0	2592	0,850911	2592	0,0971128
2592	0	2592	0,851665	2592	0,0971128
2592	0	2592	0,851665	2592	0,100069
2592	0	2592	0,851403	2592	0,100069
2592	0	2592	0,851403	2592	0,093505
2592	0	2592	0,851403	2592	0,093505
2592	0	2592	0,851242	2592	0,087242
2592	0	2592	0,851242	2592	0,087242
2592	0	2592	0,850669	2592	0,087242
2593	0	2593	0,850669	2593	0,0930386
2593	0	2593	0,850669	2593	0,0930386
2593	0	2593	0,850115	2593	0,091891
2593	0	2593	0,850115	2593	0,091891
2593	0	2593	0,849349	2593	0,0902575
2593	0	2593	0,849349	2593	0,0902575
2593	0	2593	0,848668	2593	0,0891868
2593	0	2593	0,848668	2593	0,0891868
2593	0	2593	0,849445	2593	0,0880602
2594	0	2594	0,849445	2594	0,0880602
2594	0	2594	0,849445	2594	0,0927408
2594	0	2594	0,848434	2594	0,0927408
2594	0	2594	0,848434	2594	0,0862497
2594	0	2594	0,849003	2594	0,0862497
2594	0	2594	0,849003	2594	0,0862497
2594	0	2594	0,847926	2594	0,0944684
2594	0	2594	0,847926	2594	0,0944684
2594	0	2594	0,847926	2594	0,0936472
2594	0	2594	0,848938	2594	0,0936472
2594	0	2594	0,848938	2594	0,0910949
2595	0	2595	0,848234	2595	0,0910949
2595	0	2595	0,848234	2595	0,0846079
2595	0	2595	0,846476	2595	0,0846079
2595	0	2595	0,846476	2595	0,08932
2595	0	2595	0,847234	2595	0,08932
2595	0	2595	0,847234	2595	0,0853202
2595	0	2595	0,848557	2595	0,0853202
2595	0	2595	0,848557	2595	0,0824907
2595	0	2595	0,848541	2595	0,0824907
2596	0	2596	0,848541	2596	0,0757769
2596	0	2596	0,848541	2596	0,0757769
2596	0	2596	0,849292	2596	0,0817079
2596	0	2596	0,849292	2596	0,0817079
2596	0	2596	0,849792	2596	0,0805648
2596	0	2596	0,849792	2596	0,0805648
2596	0	2596	0,850399	2596	0,0820394
2596	0	2596	0,850399	2596	0,0820394
2596	0	2596	0,850399	2596	0,0820394
2596	0	2596	0,84838	2596	0,0872369
2596	0	2596	0,84838	2596	0,0872369
2597	0	2597	0,849622	2597	0,0900711
2597	0	2597	0,849622	2597	0,0900711
2597	0	2597	0,849938	2597	0,0841539
2597	0	2597	0,849938	2597	0,0841539
2597	0	2597	0,848053	2597	0,0841539
2597	0	2597	0,848053	2597	0,089257
2597	0	2597	0,846964	2597	0,089257
2597	0	2597	0,846964	2597	0,0884834
2597	0	2597	0,846964	2597	0,0884834
2598	0	2598	0,846738	2598	0,0884834
2598	0	2598	0,846738	2598	0,0973708
2598	0	2598	0,845349	2598	0,0973708
2598	0	2598	0,845349	2598	0,103688
2598	0	2598	0,845464	2598	0,103688
2598	0	2598	0,845464	2598	0,0988143
2598	0	2598	0,845649	2598	0,0988143
2598	0	2598	0,845649	2598	0,0971246
2598	0	2598	0,84406	2598	0,0971246
2598	0	2598	0,84406	2598	0,0948922
2598	0	2598	0,844091	2598	0,0948922
2599	0	2599	0,844091	2599	0,088612
2599	0	2599	0,844091	2599	0,088612
2599	0	2599	0,84403	2599	0,094663
2599	0	2599	0,84403	2599	0,094663
2599	0	2599	0,844091	2599	0,0979448
2599	0	2599	0,844091	2599	0,0979448
2599	0	2599	0,844091	2599	0,0968102
2599	0	2599	0,844668	2599	0,0968102
2599	0	2599	0,844668	2599	0,102188
2600	0	2600	0,845399	2600	0,102188
2600	0	2600	0,845399	2600	0,102188
2600	0	2600	0,845022	2600	0,103591
2600	0	2600	0,845022	2600	0,103591
2600	0	2600	0,845022	2600	0,102337
2600	0	2600	0,845141	2600	0,102337
2600	0	2600	0,845141	2600	0,09684
2600	0	2600	0,846341	2600	0,09684
2600	0	2600	0,846341	2600	0,0947854
2600	0	2600	0,846341	2600	0,0947854
2600	0	2600	0,846341	2600	0,0859514
2601	0	2601	0,846341	2601	0,0859514
2601	0	2601	0,84663	2601	0,0947532
2601	0	2601	0,84663	2601	0,0947532
2601	0	2601	0,847426	2601	0,0903113
2601	0	2601	0,847426	2601	0,0903113
2601	0	2601	0,846407	2601	0,0971867
2601	0	2601	0,846407	2601	0,0971867
2601	0	2601	0,846407	2601	0,0975692
2601	0	2601	0,84713	2601	0,0975692
2602	0	2602	0,84713	2602	0,0975692
2602	0	2602	0,848222	2602	0,0969052
2602	0	2602	0,848222	2602	0,0969052
2602	0	2602	0,848222	2602	0,0858177
2602	0	2602	0,847061	2602	0,0858177
2602	0	2602	0,847061	2602	0,0774993
2602	0	2602	0,848534	2602	0,0774993
2602	0	2602	0,848534	2602	0,0774993
2602	0	2602	0,850176	2602	0,0726871
2602	0	2602	0,850176	2602	0,0726871
2602	0	2602	0,850176	2602	0,0785345
2603	0	2603	0,85113	2603	0,0785345
2603	0	2603	0,85113	2603	0,0717424
2603	0	2603	0,855461	2603	0,0717424
2603	0	2603	0,855461	2603	0,08605
2603	0	2603	0,859957	2603	0,08605
2603	0	2603	0,859957	2603	0,08605
2603	0	2603	0,868096	2603	0,0840105
2603	0	2603	0,868096	2603	0,0840105
2603	0	2603	0,880243	2603	0,0904864
2604	0	2604	0,880243	2604	0,0904864
2604	0	2604	0,893867	2604	0,0968444
2604	0	2604	0,893867	2604	0,0968444
2604	0	2604	0,893867	2604	0,0968444
2604	0	2604	0,909364	2604	0,0998077
2604	0	2604	0,909364	2604	0,0998077
2604	0	2604	0,932273	2604	0,10052
2604	0	2604	0,932273	2604	0,10052
2604	0	2604	0,932273	2604	0,105428
2604	0	2604	0,951647	2604	0,105428
2604	0	2604	0,951647	2604	0,105428
2605	0	2605	0,965205	2605	0,109548
2605	0	2605	0,965205	2605	0,109548
2605	0	2605	0,973956	2605	0,113213
2605	0	2605	0,973956	2605	0,113213
2605	0	2605	0,973956	2605	0,1112
2605	0	2605	0,982264	2605	0,1112
2605	0	2605	0,982264	2605	0,120941
2605	0	2605	0,997915	2605	0,120941
2605	0	2605	0,997915	2605	0,127395
2606	0	2606	0,997915	2606	0,127395
2606	0	2606	1,01795	2606	0,127395
2606	0	2606	1,01795	2606	0,133448
2606	0	2606	1,03862	2606	0,133448
2606	0	2606	1,03862	2606	0,136046
2606	0	2606	1,03862	2606	0,136046
2606	0	2606	1,05684	2606	0,137104
2606	0	2606	1,05684	2606	0,137104
2606	0	2606	1,0734	2606	0,137104
2606	0	2606	1,0734	2606	0,137502
2606	0	2606	1,08153	2606	0,137502
2607	0	2607	1,08153	2607	0,138238
2607	0	2607	1,08153	2607	0,138238
2607	0	2607	1,08498	2607	0,142345
2607	0	2607	1,08498	2607	0,142345
2607	0	2607	1,08359	2607	0,142345
2607	0	2607	1,08359	2607	0,139648
2607	0	2607	1,08022	2607	0,139648
2607	0	2607	1,08022	2607	0,140884
2607	0	2607	1,07725	2607	0,140884
2608	0	2608	1,07725	2608	0,140884
2608	0	2608	1,07459	2608	0,146278
2608	0	2608	1,07459	2608	0,146278
2608	0	2608	1,07459	2608	0,14292
2608	0	2608	1,07292	2608	0,14292
2608	0	2608	1,07292	2608	0,148972
2608	0	2608	1,07032	2608	0,148972
2608	0	2608	1,07032	2608	0,151002
2608	0	2608	1,06938	2608	0,151002
2608	0	2608	1,06938	2608	0,151002
2608	0	2608	1,06761	2608	0,145422
2609	0	2609	1,06761	2609	0,145422
2609	0	2609	1,06761	2609	0,138958
2609	0	2609	1,06565	2609	0,138958
2609	0	2609	1,06565	2609	0,13639
2609	0	2609	1,06335	2609	0,13639
2609	0	2609	1,06335	2609	0,133411
2609	0	2609	1,0608	2609	0,133411
